xpSc0007381	maker	gene	304580	308480	.	-	.	ID=gasp1.m1b.42413;Name=gasp1.m1b.42413
xpSc0007381	maker	gene	274406	289122	.	-	.	ID=gasp1.m1b.42414;Name=gasp1.m1b.42414
xpSc0007382	maker	gene	230869	232307	.	-	.	ID=gasp1.m1b.42428;Name=gasp1.m1b.42428
xpSc0007382	maker	gene	281342	283014	.	-	.	ID=gasp1.m1b.42430;Name=gasp1.m1b.42430
xpSc0007382	maker	gene	288115	288744	.	-	.	ID=gasp1.m1b.42438;Name=gasp1.m1b.42438
xpSc0007383	maker	gene	9936	10422	.	-	.	ID=gasp1.m1b.42445;Name=gasp1.m1b.42445
xpSc0007383	maker	gene	297342	298397	.	+	.	ID=gasp1.m1b.42449;Name=gasp1.m1b.42449
xpSc0007384	maker	gene	114424	115902	.	-	.	ID=gasp1.m1b.42464;Name=gasp1.m1b.42464
xpSc0007384	maker	gene	305691	308828	.	+	.	ID=gasp1.m1b.42467;Name=gasp1.m1b.42467
xpSc0007384	maker	gene	310539	311153	.	+	.	ID=gasp1.m1b.42468;Name=gasp1.m1b.42468
xpSc0007384	maker	gene	354686	356044	.	-	.	ID=gasp1.m1b.42472;Name=gasp1.m1b.42472
xpSc0007384	maker	gene	348837	351372	.	-	.	ID=gasp1.m1b.42476;Name=gasp1.m1b.42476
xpSc0007384	maker	gene	293661	294295	.	-	.	ID=gasp1.m1b.42479;Name=gasp1.m1b.42479
xpSc0007386	maker	gene	102808	131691	.	+	.	ID=gasp1.m1b.42505;Name=gasp1.m1b.42505
xpSc0007386	maker	gene	98376	99273	.	+	.	ID=gasp1.m1b.42512;Name=gasp1.m1b.42512
xpSc0007386	maker	gene	217735	218662	.	+	.	ID=gasp1.m1b.42516;Name=gasp1.m1b.42516
xpSc0007387	maker	gene	37477	55217	.	-	.	ID=gasp1.m1b.42522;Name=gasp1.m1b.42522
xpSc0007387	maker	gene	289015	290753	.	+	.	ID=gasp1.m1b.42531;Name=gasp1.m1b.42531
xpSc0007387	maker	gene	320901	323224	.	+	.	ID=gasp1.m1b.42532;Name=gasp1.m1b.42532
xpSc0007388	maker	gene	348	2203	.	+	.	ID=gasp1.m1b.42537;Name=gasp1.m1b.42537
xpSc0007388	maker	gene	13648	14202	.	-	.	ID=gasp1.m1b.42543;Name=gasp1.m1b.42543
xpSc0007388	maker	gene	18336	20061	.	-	.	ID=gasp1.m1b.42544;Name=gasp1.m1b.42544
xpSc0007388	maker	gene	84130	85827	.	+	.	ID=gasp1.m1b.42552;Name=gasp1.m1b.42552
xpSc0007388	maker	gene	316898	318209	.	-	.	ID=gasp1.m1b.42555;Name=gasp1.m1b.42555
xpSc0007388	maker	gene	303817	305280	.	+	.	ID=gasp1.m1b.42558;Name=gasp1.m1b.42558
xpSc0007389	maker	gene	58096	62396	.	-	.	ID=gasp1.m1b.42564;Name=gasp1.m1b.42564
xpSc0007389	maker	gene	74872	75797	.	-	.	ID=gasp1.m1b.42565;Name=gasp1.m1b.42565
xpSc0007389	maker	gene	67809	69551	.	-	.	ID=gasp1.m1b.42567;Name=gasp1.m1b.42567
xpSc0007389	maker	gene	92050	94991	.	+	.	ID=gasp1.m1b.42568;Name=gasp1.m1b.42568
xpSc0007389	maker	gene	105232	109248	.	+	.	ID=gasp1.m1b.42570;Name=gasp1.m1b.42570
xpSc0007389	maker	gene	95442	100172	.	+	.	ID=gasp1.m1b.42571;Name=gasp1.m1b.42571
xpSc0007389	maker	gene	134653	136788	.	-	.	ID=gasp1.m1b.42575;Name=gasp1.m1b.42575
xpSc0007389	maker	gene	237828	239048	.	-	.	ID=gasp1.m1b.42579;Name=gasp1.m1b.42579
xpSc0007389	maker	gene	232250	236513	.	+	.	ID=gasp1.m1b.42585;Name=gasp1.m1b.42585
xpSc0007389	maker	gene	246251	247132	.	-	.	ID=gasp1.m1b.42586;Name=gasp1.m1b.42586
xpSc0007390	maker	gene	52213	52773	.	+	.	ID=gasp1.m1b.42590;Name=gasp1.m1b.42590
xpSc0007390	maker	gene	261564	262366	.	+	.	ID=gasp1.m1b.42603;Name=gasp1.m1b.42603
xpSc0007390	maker	gene	274714	277903	.	+	.	ID=gasp1.m1b.42604;Name=gasp1.m1b.42604
xpSc0007390	maker	gene	201073	213767	.	+	.	ID=gasp1.m1b.42605;Name=gasp1.m1b.42605
xpSc0007390	maker	gene	301007	302355	.	-	.	ID=gasp1.m1b.42607;Name=gasp1.m1b.42607
xpSc0007390	maker	gene	295753	296572	.	-	.	ID=gasp1.m1b.42608;Name=gasp1.m1b.42608
xpSc0007392	maker	gene	6811	7671	.	+	.	ID=gasp1.m1b.42622;Name=gasp1.m1b.42622
xpSc0007392	maker	gene	44723	45572	.	-	.	ID=gasp1.m1b.42626;Name=gasp1.m1b.42626
xpSc0007392	maker	gene	109483	111112	.	+	.	ID=gasp1.m1b.42627;Name=gasp1.m1b.42627
xpSc0007392	maker	gene	224949	227766	.	+	.	ID=gasp1.m1b.42629;Name=gasp1.m1b.42629
xpSc0007393	maker	gene	207945	228758	.	+	.	ID=gasp1.m1b.42641;Name=gasp1.m1b.42641
xpSc0007393	maker	gene	184590	185523	.	+	.	ID=gasp1.m1b.42645;Name=gasp1.m1b.42645
xpSc0007394	maker	gene	44488	45818	.	+	.	ID=gasp1.m1b.42650;Name=gasp1.m1b.42650
xpSc0007394	maker	gene	177761	179002	.	+	.	ID=gasp1.m1b.42652;Name=gasp1.m1b.42652
xpSc0007394	maker	gene	280856	287310	.	+	.	ID=gasp1.m1b.42655;Name=gasp1.m1b.42655
xpSc0007395	maker	gene	173795	175045	.	+	.	ID=gasp1.m1b.42674;Name=gasp1.m1b.42674
xpSc0007396	maker	gene	96109	96801	.	+	.	ID=gasp1.m1b.42691;Name=gasp1.m1b.42691
xpSc0007396	maker	gene	98572	99737	.	-	.	ID=gasp1.m1b.42703;Name=gasp1.m1b.42703
xpSc0007396	maker	gene	119858	120227	.	+	.	ID=gasp1.m1b.42704;Name=gasp1.m1b.42704
xpSc0007397	maker	gene	238751	240251	.	+	.	ID=gasp1.m1b.42712;Name=gasp1.m1b.42712
xpSc0007398	maker	gene	8	844	.	-	.	ID=gasp1.m1b.42719;Name=gasp1.m1b.42719
xpSc0007398	maker	gene	246171	248359	.	-	.	ID=gasp1.m1b.42730;Name=gasp1.m1b.42730
xpSc0007399	maker	gene	129516	132038	.	-	.	ID=gasp1.m1b.42742;Name=gasp1.m1b.42742
xpSc0007400	maker	gene	33180	35288	.	-	.	ID=gasp1.m1b.42748;Name=gasp1.m1b.42748
xpSc0007400	maker	gene	52777	58885	.	-	.	ID=gasp1.m1b.42749;Name=gasp1.m1b.42749
xpSc0007400	maker	gene	135275	136600	.	+	.	ID=gasp1.m1b.42754;Name=gasp1.m1b.42754
xpSc0007400	maker	gene	136640	137119	.	+	.	ID=gasp1.m1b.42755;Name=gasp1.m1b.42755
xpSc0007400	maker	gene	212951	218101	.	-	.	ID=gasp1.m1b.42757;Name=gasp1.m1b.42757
xpSc0007402	maker	gene	45191	47544	.	+	.	ID=gasp1.m1b.42773;Name=gasp1.m1b.42773
xpSc0007402	maker	gene	55497	55917	.	+	.	ID=gasp1.m1b.42777;Name=gasp1.m1b.42777
xpSc0007402	maker	gene	94782	95219	.	-	.	ID=gasp1.m1b.42790;Name=gasp1.m1b.42790
xpSc0007402	maker	gene	150324	152540	.	-	.	ID=gasp1.m1b.42792;Name=gasp1.m1b.42792
xpSc0007402	maker	gene	222608	224260	.	+	.	ID=gasp1.m1b.42794;Name=gasp1.m1b.42794
xpSc0007402	maker	gene	157316	159434	.	+	.	ID=gasp1.m1b.42795;Name=gasp1.m1b.42795
xpSc0007402	maker	gene	170571	171264	.	+	.	ID=gasp1.m1b.42796;Name=gasp1.m1b.42796
xpSc0007402	maker	gene	139028	139713	.	+	.	ID=gasp1.m1b.42797;Name=gasp1.m1b.42797
xpSc0007403	maker	gene	14803	21959	.	-	.	ID=gasp1.m1b.42798;Name=gasp1.m1b.42798
xpSc0007403	maker	gene	223370	224333	.	-	.	ID=gasp1.m1b.42802;Name=gasp1.m1b.42802
xpSc0007404	maker	gene	162051	169888	.	-	.	ID=gasp1.m1b.42816;Name=gasp1.m1b.42816
xpSc0007406	maker	gene	212009	213607	.	-	.	ID=gasp1.m1b.42837;Name=gasp1.m1b.42837
xpSc0007406	maker	gene	184506	188441	.	-	.	ID=gasp1.m1b.42839;Name=gasp1.m1b.42839
xpSc0007406	maker	gene	175275	175814	.	-	.	ID=gasp1.m1b.42840;Name=gasp1.m1b.42840
xpSc0007408	maker	gene	211954	213180	.	+	.	ID=gasp1.m1b.42863;Name=gasp1.m1b.42863
xpSc0007408	maker	gene	101630	107044	.	-	.	ID=gasp1.m1b.42868;Name=gasp1.m1b.42868
xpSc0007408	maker	gene	137965	147552	.	-	.	ID=gasp1.m1b.42869;Name=gasp1.m1b.42869
xpSc0007409	maker	gene	24510	26208	.	-	.	ID=gasp1.m1b.42873;Name=gasp1.m1b.42873
xpSc0007409	maker	gene	157738	158214	.	-	.	ID=gasp1.m1b.42882;Name=gasp1.m1b.42882
xpSc0007410	maker	gene	26240	38654	.	-	.	ID=gasp1.m1b.42884;Name=gasp1.m1b.42884
xpSc0007411	maker	gene	81739	94494	.	+	.	ID=gasp1.m1b.42897;Name=gasp1.m1b.42897
xpSc0007411	maker	gene	140764	142745	.	-	.	ID=gasp1.m1b.42899;Name=gasp1.m1b.42899
xpSc0007413	maker	gene	92554	94977	.	-	.	ID=gasp1.m1b.42915;Name=gasp1.m1b.42915
xpSc0007413	maker	gene	113470	113708	.	-	.	ID=gasp1.m1b.42920;Name=gasp1.m1b.42920
xpSc0007414	maker	gene	7729	8706	.	+	.	ID=gasp1.m1b.42921;Name=gasp1.m1b.42921
xpSc0007414	maker	gene	26315	30812	.	-	.	ID=gasp1.m1b.42925;Name=gasp1.m1b.42925
xpSc0007415	maker	gene	196741	197899	.	-	.	ID=gasp1.m1b.42947;Name=gasp1.m1b.42947
xpSc0007416	maker	gene	164681	165674	.	+	.	ID=gasp1.m1b.42952;Name=gasp1.m1b.42952
xpSc0007416	maker	gene	110857	114595	.	-	.	ID=gasp1.m1b.42956;Name=gasp1.m1b.42956
xpSc0007418	maker	gene	179547	184630	.	+	.	ID=gasp1.m1b.42970;Name=gasp1.m1b.42970
xpSc0007418	maker	gene	76187	83586	.	-	.	ID=gasp1.m1b.42973;Name=gasp1.m1b.42973
xpSc0007418	maker	gene	75158	76153	.	-	.	ID=gasp1.m1b.42976;Name=gasp1.m1b.42976
xpSc0007418	maker	gene	74424	75083	.	-	.	ID=gasp1.m1b.42983;Name=gasp1.m1b.42983
xpSc0007419	maker	gene	17103	18308	.	-	.	ID=gasp1.m1b.42990;Name=gasp1.m1b.42990
xpSc0007419	maker	gene	81588	81797	.	-	.	ID=gasp1.m1b.42995;Name=gasp1.m1b.42995
xpSc0007419	maker	gene	84500	84983	.	+	.	ID=gasp1.m1b.42999;Name=gasp1.m1b.42999
xpSc0007420	maker	gene	29321	30496	.	-	.	ID=gasp1.m1b.43003;Name=gasp1.m1b.43003
xpSc0007420	maker	gene	23044	24751	.	-	.	ID=gasp1.m1b.43007;Name=gasp1.m1b.43007
xpSc0007422	maker	gene	73882	74097	.	+	.	ID=gasp1.m1b.43028;Name=gasp1.m1b.43028
xpSc0007423	maker	gene	156734	157252	.	+	.	ID=gasp1.m1b.43037;Name=gasp1.m1b.43037
xpSc0007423	maker	gene	75053	79189	.	+	.	ID=gasp1.m1b.43038;Name=gasp1.m1b.43038
xpSc0007423	maker	gene	50719	53589	.	-	.	ID=gasp1.m1b.43041;Name=gasp1.m1b.43041
xpSc0007423	maker	gene	17371	24513	.	-	.	ID=gasp1.m1b.43043;Name=gasp1.m1b.43043
xpSc0007424	maker	gene	144118	150241	.	-	.	ID=gasp1.m1b.43052;Name=gasp1.m1b.43052
xpSc0007425	maker	gene	43024	51801	.	+	.	ID=gasp1.m1b.43061;Name=gasp1.m1b.43061
xpSc0007426	maker	gene	101559	102608	.	+	.	ID=gasp1.m1b.43069;Name=gasp1.m1b.43069
xpSc0007426	maker	gene	108388	110724	.	+	.	ID=gasp1.m1b.43070;Name=gasp1.m1b.43070
xpSc0007426	maker	gene	55606	58953	.	-	.	ID=gasp1.m1b.43078;Name=gasp1.m1b.43078
xpSc0007426	maker	gene	125298	125758	.	+	.	ID=gasp1.m1b.43079;Name=gasp1.m1b.43079
xpSc0007426	maker	gene	26714	27299	.	+	.	ID=gasp1.m1b.43081;Name=gasp1.m1b.43081
xpSc0007426	maker	gene	65367	65900	.	+	.	ID=gasp1.m1b.43083;Name=gasp1.m1b.43083
xpSc0007426	maker	gene	1207	1490	.	+	.	ID=gasp1.m1b.43084;Name=gasp1.m1b.43084
xpSc0007426	maker	gene	134278	135104	.	+	.	ID=gasp1.m1b.43085;Name=gasp1.m1b.43085
xpSc0007427	maker	gene	166757	168131	.	-	.	ID=gasp1.m1b.43094;Name=gasp1.m1b.43094
xpSc0007427	maker	gene	5545	5860	.	+	.	ID=gasp1.m1b.43097;Name=gasp1.m1b.43097
xpSc0007428	maker	gene	50281	54855	.	+	.	ID=gasp1.m1b.43098;Name=gasp1.m1b.43098
xpSc0007428	maker	gene	136842	137461	.	+	.	ID=gasp1.m1b.43105;Name=gasp1.m1b.43105
xpSc0007428	maker	gene	6348	16033	.	+	.	ID=gasp1.m1b.43106;Name=gasp1.m1b.43106
xpSc0007429	maker	gene	29424	30017	.	-	.	ID=gasp1.m1b.43116;Name=gasp1.m1b.43116
xpSc0007430	maker	gene	21350	22454	.	+	.	ID=gasp1.m1b.43119;Name=gasp1.m1b.43119
xpSc0007430	maker	gene	64500	67057	.	-	.	ID=gasp1.m1b.43122;Name=gasp1.m1b.43122
xpSc0007430	maker	gene	47136	52423	.	-	.	ID=gasp1.m1b.43124;Name=gasp1.m1b.43124
xpSc0007430	maker	gene	104000	106545	.	-	.	ID=gasp1.m1b.43125;Name=gasp1.m1b.43125
xpSc0007432	maker	gene	89662	90585	.	+	.	ID=gasp1.m1b.43135;Name=gasp1.m1b.43135
xpSc0007432	maker	gene	6116	22488	.	+	.	ID=gasp1.m1b.43137;Name=gasp1.m1b.43137
xpSc0007432	maker	gene	143996	151453	.	-	.	ID=gasp1.m1b.43141;Name=gasp1.m1b.43141
xpSc0007433	maker	gene	42678	44718	.	+	.	ID=gasp1.m1b.43148;Name=gasp1.m1b.43148
xpSc0007433	maker	gene	47986	56861	.	-	.	ID=gasp1.m1b.43150;Name=gasp1.m1b.43150
xpSc0007433	maker	gene	66409	67484	.	-	.	ID=gasp1.m1b.43155;Name=gasp1.m1b.43155
xpSc0007434	maker	gene	81028	82838	.	-	.	ID=gasp1.m1b.43162;Name=gasp1.m1b.43162
xpSc0007434	maker	gene	82854	83314	.	-	.	ID=gasp1.m1b.43168;Name=gasp1.m1b.43168
xpSc0007435	maker	gene	113234	117509	.	+	.	ID=gasp1.m1b.43172;Name=gasp1.m1b.43172
xpSc0007438	maker	gene	1289	9351	.	-	.	ID=gasp1.m1b.43205;Name=gasp1.m1b.43205
xpSc0007439	maker	gene	106421	114480	.	-	.	ID=gasp1.m1b.43209;Name=gasp1.m1b.43209
xpSc0007439	maker	gene	116739	125229	.	-	.	ID=gasp1.m1b.43210;Name=gasp1.m1b.43210
xpSc0007439	maker	gene	2337	13452	.	+	.	ID=gasp1.m1b.43211;Name=gasp1.m1b.43211
xpSc0007440	maker	gene	27312	28968	.	+	.	ID=gasp1.m1b.43219;Name=gasp1.m1b.43219
xpSc0007441	maker	gene	789	1127	.	+	.	ID=gasp1.m1b.43220;Name=gasp1.m1b.43220
xpSc0007441	maker	gene	3913	4512	.	+	.	ID=gasp1.m1b.43222;Name=gasp1.m1b.43222
xpSc0007441	maker	gene	69217	71247	.	-	.	ID=gasp1.m1b.43223;Name=gasp1.m1b.43223
xpSc0007441	maker	gene	54488	58411	.	-	.	ID=gasp1.m1b.43226;Name=gasp1.m1b.43226
xpSc0007441	maker	gene	29023	31621	.	-	.	ID=gasp1.m1b.43229;Name=gasp1.m1b.43229
xpSc0007441	maker	gene	66449	68762	.	-	.	ID=gasp1.m1b.43230;Name=gasp1.m1b.43230
xpSc0007445	maker	gene	35125	42623	.	+	.	ID=gasp1.m1b.43266;Name=gasp1.m1b.43266
xpSc0007445	maker	gene	1764	6759	.	+	.	ID=gasp1.m1b.43269;Name=gasp1.m1b.43269
xpSc0007446	maker	gene	459	11955	.	+	.	ID=gasp1.m1b.43276;Name=gasp1.m1b.43276
xpSc0007446	maker	gene	224	2059	.	-	.	ID=gasp1.m1b.43277;Name=gasp1.m1b.43277
xpSc0007447	maker	gene	130156	132282	.	+	.	ID=gasp1.m1b.43281;Name=gasp1.m1b.43281
xpSc0007447	maker	gene	53086	53763	.	-	.	ID=gasp1.m1b.43283;Name=gasp1.m1b.43283
xpSc0007448	maker	gene	112706	120772	.	+	.	ID=gasp1.m1b.43287;Name=gasp1.m1b.43287
xpSc0007448	maker	gene	18577	20437	.	-	.	ID=gasp1.m1b.43294;Name=gasp1.m1b.43294
xpSc0007448	maker	gene	93129	93647	.	+	.	ID=gasp1.m1b.43295;Name=gasp1.m1b.43295
xpSc0007449	maker	gene	88582	90355	.	+	.	ID=gasp1.m1b.43298;Name=gasp1.m1b.43298
xpSc0007449	maker	gene	72415	72732	.	+	.	ID=gasp1.m1b.43302;Name=gasp1.m1b.43302
xpSc0007449	maker	gene	97188	98227	.	+	.	ID=gasp1.m1b.43304;Name=gasp1.m1b.43304
xpSc0007450	maker	gene	1093	2412	.	+	.	ID=gasp1.m1b.43313;Name=gasp1.m1b.43313
xpSc0007450	maker	gene	97309	98845	.	+	.	ID=gasp1.m1b.43320;Name=gasp1.m1b.43320
xpSc0007450	maker	gene	138078	138676	.	-	.	ID=gasp1.m1b.43322;Name=gasp1.m1b.43322
xpSc0007451	maker	gene	83426	86528	.	+	.	ID=gasp1.m1b.43325;Name=gasp1.m1b.43325
xpSc0007451	maker	gene	103857	104390	.	+	.	ID=gasp1.m1b.43326;Name=gasp1.m1b.43326
xpSc0007451	maker	gene	113298	117131	.	+	.	ID=gasp1.m1b.43328;Name=gasp1.m1b.43328
xpSc0007451	maker	gene	529	1147	.	+	.	ID=gasp1.m1b.43330;Name=gasp1.m1b.43330
xpSc0007451	maker	gene	4944	5863	.	+	.	ID=gasp1.m1b.43336;Name=gasp1.m1b.43336
xpSc0007452	maker	gene	134252	137207	.	-	.	ID=gasp1.m1b.43342;Name=gasp1.m1b.43342
xpSc0007452	maker	gene	27544	28596	.	-	.	ID=gasp1.m1b.43344;Name=gasp1.m1b.43344
xpSc0007453	maker	gene	87201	89083	.	+	.	ID=gasp1.m1b.43349;Name=gasp1.m1b.43349
xpSc0007458	maker	gene	64342	94631	.	+	.	ID=gasp1.m1b.43383;Name=gasp1.m1b.43383
xpSc0007458	maker	gene	24393	32199	.	+	.	ID=gasp1.m1b.43384;Name=gasp1.m1b.43384
xpSc0007460	maker	gene	1396	3412	.	+	.	ID=gasp1.m1b.43397;Name=gasp1.m1b.43397
xpSc0007460	maker	gene	6813	10294	.	+	.	ID=gasp1.m1b.43402;Name=gasp1.m1b.43402
xpSc0007461	maker	gene	3011	3655	.	+	.	ID=gasp1.m1b.43409;Name=gasp1.m1b.43409
xpSc0007462	maker	gene	40825	44939	.	-	.	ID=gasp1.m1b.43411;Name=gasp1.m1b.43411
xpSc0007462	maker	gene	48591	55188	.	-	.	ID=gasp1.m1b.43414;Name=gasp1.m1b.43414
xpSc0007463	maker	gene	1	753	.	+	.	ID=gasp1.m1b.43417;Name=gasp1.m1b.43417
xpSc0007463	maker	gene	48073	50195	.	-	.	ID=gasp1.m1b.43421;Name=gasp1.m1b.43421
xpSc0007463	maker	gene	36929	37431	.	+	.	ID=gasp1.m1b.43423;Name=gasp1.m1b.43423
xpSc0007465	maker	gene	52	1324	.	-	.	ID=gasp1.m1b.43432;Name=gasp1.m1b.43432
xpSc0007465	maker	gene	6690	7299	.	-	.	ID=gasp1.m1b.43434;Name=gasp1.m1b.43434
xpSc0007465	maker	gene	107986	108285	.	-	.	ID=gasp1.m1b.43436;Name=gasp1.m1b.43436
xpSc0007466	maker	gene	57	2543	.	+	.	ID=gasp1.m1b.43442;Name=gasp1.m1b.43442
xpSc0007467	maker	gene	110543	111445	.	+	.	ID=gasp1.m1b.43443;Name=gasp1.m1b.43443
xpSc0007468	maker	gene	13338	17539	.	-	.	ID=gasp1.m1b.43454;Name=gasp1.m1b.43454
xpSc0007470	maker	gene	24682	25062	.	+	.	ID=gasp1.m1b.43462;Name=gasp1.m1b.43462
xpSc0007470	maker	gene	24403	24675	.	+	.	ID=gasp1.m1b.43463;Name=gasp1.m1b.43463
xpSc0007470	maker	gene	99743	112405	.	-	.	ID=gasp1.m1b.43466;Name=gasp1.m1b.43466
xpSc0007470	maker	gene	73706	74701	.	-	.	ID=gasp1.m1b.43467;Name=gasp1.m1b.43467
xpSc0007471	maker	gene	54808	56308	.	+	.	ID=gasp1.m1b.43472;Name=gasp1.m1b.43472
xpSc0007471	maker	gene	5438	7360	.	-	.	ID=gasp1.m1b.43473;Name=gasp1.m1b.43473
xpSc0007471	maker	gene	57622	58270	.	-	.	ID=gasp1.m1b.43474;Name=gasp1.m1b.43474
xpSc0007471	maker	gene	40938	41253	.	+	.	ID=gasp1.m1b.43475;Name=gasp1.m1b.43475
xpSc0007472	maker	gene	76904	78058	.	-	.	ID=gasp1.m1b.43478;Name=gasp1.m1b.43478
xpSc0007472	maker	gene	100275	105570	.	-	.	ID=gasp1.m1b.43480;Name=gasp1.m1b.43480
xpSc0007474	maker	gene	91506	99406	.	+	.	ID=gasp1.m1b.43488;Name=gasp1.m1b.43488
xpSc0007474	maker	gene	78767	79901	.	-	.	ID=gasp1.m1b.43493;Name=gasp1.m1b.43493
xpSc0007476	maker	gene	37892	43114	.	-	.	ID=gasp1.m1b.43503;Name=gasp1.m1b.43503
xpSc0007477	maker	gene	871	2422	.	+	.	ID=gasp1.m1b.43504;Name=gasp1.m1b.43504
xpSc0007477	maker	gene	18162	18440	.	-	.	ID=gasp1.m1b.43508;Name=gasp1.m1b.43508
xpSc0007477	maker	gene	61732	66691	.	-	.	ID=gasp1.m1b.43509;Name=gasp1.m1b.43509
xpSc0007477	maker	gene	13764	14653	.	-	.	ID=gasp1.m1b.43510;Name=gasp1.m1b.43510
xpSc0007477	maker	gene	10684	11737	.	+	.	ID=gasp1.m1b.43512;Name=gasp1.m1b.43512
xpSc0007478	maker	gene	19517	20429	.	-	.	ID=gasp1.m1b.43518;Name=gasp1.m1b.43518
xpSc0007479	maker	gene	14379	14646	.	-	.	ID=gasp1.m1b.43524;Name=gasp1.m1b.43524
xpSc0007480	maker	gene	50407	59112	.	-	.	ID=gasp1.m1b.43527;Name=gasp1.m1b.43527
xpSc0007482	maker	gene	40296	58128	.	-	.	ID=gasp1.m1b.43536;Name=gasp1.m1b.43536
xpSc0007483	maker	gene	67825	68401	.	+	.	ID=gasp1.m1b.43544;Name=gasp1.m1b.43544
xpSc0007483	maker	gene	75468	78473	.	-	.	ID=gasp1.m1b.43548;Name=gasp1.m1b.43548
xpSc0007483	maker	gene	90243	92451	.	-	.	ID=gasp1.m1b.43550;Name=gasp1.m1b.43550
xpSc0007484	maker	gene	10740	15625	.	+	.	ID=gasp1.m1b.43555;Name=gasp1.m1b.43555
xpSc0007484	maker	gene	16183	27029	.	+	.	ID=gasp1.m1b.43556;Name=gasp1.m1b.43556
xpSc0007484	maker	gene	52108	57901	.	+	.	ID=gasp1.m1b.43557;Name=gasp1.m1b.43557
xpSc0007485	maker	gene	26834	32168	.	+	.	ID=gasp1.m1b.43560;Name=gasp1.m1b.43560
xpSc0007485	maker	gene	21277	22980	.	-	.	ID=gasp1.m1b.43561;Name=gasp1.m1b.43561
xpSc0007485	maker	gene	54206	54483	.	+	.	ID=gasp1.m1b.43563;Name=gasp1.m1b.43563
xpSc0007488	maker	gene	81385	82093	.	+	.	ID=gasp1.m1b.43571;Name=gasp1.m1b.43571
xpSc0007488	maker	gene	59852	70836	.	+	.	ID=gasp1.m1b.43572;Name=gasp1.m1b.43572
xpSc0007488	maker	gene	72886	74017	.	-	.	ID=gasp1.m1b.43578;Name=gasp1.m1b.43578
xpSc0007489	maker	gene	49862	51417	.	-	.	ID=gasp1.m1b.43581;Name=gasp1.m1b.43581
xpSc0007489	maker	gene	30120	30859	.	-	.	ID=gasp1.m1b.43582;Name=gasp1.m1b.43582
xpSc0007490	maker	gene	34981	35661	.	-	.	ID=gasp1.m1b.43589;Name=gasp1.m1b.43589
xpSc0007493	maker	gene	69437	84906	.	-	.	ID=gasp1.m1b.43603;Name=gasp1.m1b.43603
xpSc0007493	maker	gene	88120	88866	.	-	.	ID=gasp1.m1b.43604;Name=gasp1.m1b.43604
xpSc0007495	maker	gene	69037	71199	.	-	.	ID=gasp1.m1b.43617;Name=gasp1.m1b.43617
xpSc0007496	maker	gene	16893	22190	.	-	.	ID=gasp1.m1b.43625;Name=gasp1.m1b.43625
xpSc0007499	maker	gene	73726	75844	.	+	.	ID=gasp1.m1b.43641;Name=gasp1.m1b.43641
xpSc0007499	maker	gene	14844	16155	.	-	.	ID=gasp1.m1b.43642;Name=gasp1.m1b.43642
xpSc0007500	maker	gene	74694	77438	.	+	.	ID=gasp1.m1b.43644;Name=gasp1.m1b.43644
xpSc0007501	maker	gene	84832	86283	.	-	.	ID=gasp1.m1b.43651;Name=gasp1.m1b.43651
xpSc0007502	maker	gene	72772	73299	.	+	.	ID=gasp1.m1b.43652;Name=gasp1.m1b.43652
xpSc0007502	maker	gene	50275	52622	.	-	.	ID=gasp1.m1b.43659;Name=gasp1.m1b.43659
xpSc0007503	maker	gene	15	11436	.	+	.	ID=gasp1.m1b.43662;Name=gasp1.m1b.43662
xpSc0007504	maker	gene	72735	85192	.	+	.	ID=gasp1.m1b.43667;Name=gasp1.m1b.43667
xpSc0007504	maker	gene	8214	8628	.	-	.	ID=gasp1.m1b.43670;Name=gasp1.m1b.43670
xpSc0007506	maker	gene	88	381	.	+	.	ID=gasp1.m1b.43673;Name=gasp1.m1b.43673
xpSc0007507	maker	gene	76418	76943	.	-	.	ID=gasp1.m1b.43678;Name=gasp1.m1b.43678
xpSc0007508	maker	gene	12016	34206	.	-	.	ID=gasp1.m1b.43679;Name=gasp1.m1b.43679
xpSc0007509	maker	gene	1968	9159	.	+	.	ID=gasp1.m1b.43680;Name=gasp1.m1b.43680
xpSc0007509	maker	gene	12139	12773	.	-	.	ID=gasp1.m1b.43685;Name=gasp1.m1b.43685
xpSc0007510	maker	gene	46639	46967	.	-	.	ID=gasp1.m1b.43689;Name=gasp1.m1b.43689
xpSc0007511	maker	gene	14012	14755	.	-	.	ID=gasp1.m1b.43691;Name=gasp1.m1b.43691
xpSc0007511	maker	gene	54710	56713	.	-	.	ID=gasp1.m1b.43693;Name=gasp1.m1b.43693
xpSc0007512	maker	gene	55368	65435	.	+	.	ID=gasp1.m1b.43695;Name=gasp1.m1b.43695
xpSc0007513	maker	gene	49446	52218	.	-	.	ID=gasp1.m1b.43703;Name=gasp1.m1b.43703
xpSc0007513	maker	gene	31708	32286	.	-	.	ID=gasp1.m1b.43706;Name=gasp1.m1b.43706
xpSc0007513	maker	gene	6946	7856	.	+	.	ID=gasp1.m1b.43708;Name=gasp1.m1b.43708
xpSc0007514	maker	gene	80971	81270	.	+	.	ID=gasp1.m1b.43709;Name=gasp1.m1b.43709
xpSc0007514	maker	gene	1	10064	.	-	.	ID=gasp1.m1b.43713;Name=gasp1.m1b.43713
xpSc0007515	maker	gene	18028	19792	.	+	.	ID=gasp1.m1b.43715;Name=gasp1.m1b.43715
